G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20031001SSHT0,0,2003,20031001,18:30,무등,SS,HT,삼성,KIA,0,정상경기,정규시즌
20031001LTSK0,0,2003,20031001,18:30,문학,LT,SK,롯데,SK,0,정상경기,정규시즌
20031002LTSS0,0,2003,20031002,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20031002HHLG0,0,2003,20031002,18:30,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20031002HTSK0,0,2003,20031002,18:30,문학,HT,SK,KIA,SK,0,정상경기,정규시즌
,,,20031003,,,,,,,,,
,,,20031004,,,,,,,,,
,,,20031005,,,,,,,,,
,,,20031006,,,,,,,,,
,,,20031007,,,,,,,,,
,,,20031008,,,,,,,,,
,,,20031009,,,,,,,,,
,,,20031010,,,,,,,,,
,,,20031011,,,,,,,,,
,,,20031012,,,,,,,,,
,,,20031013,,,,,,,,,
,,,20031014,,,,,,,,,
,,,20031015,,,,,,,,,
,,,20031016,,,,,,,,,
,,,20031017,,,,,,,,,
,,,20031018,,,,,,,,,
,,,20031019,,,,,,,,,
,,,20031020,,,,,,,,,
,,,20031021,,,,,,,,,
,,,20031022,,,,,,,,,
,,,20031023,,,,,,,,,
,,,20031024,,,,,,,,,
,,,20031025,,,,,,,,,
,,,20031026,,,,,,,,,
,,,20031027,,,,,,,,,
,,,20031028,,,,,,,,,
,,,20031029,,,,,,,,,
,,,20031030,,,,,,,,,
,,,20031031,,,,,,,,,
