G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20131101OBSS0,7,2013,20131101,18:00,대구,OB,SS,두산,삼성,0,정상경기,올스타전
,,,20131102,,,,,,,,,
,,,20131103,,,,,,,,,
,,,20131104,,,,,,,,,
,,,20131105,,,,,,,,,
,,,20131106,,,,,,,,,
,,,20131107,,,,,,,,,
,,,20131108,,,,,,,,,
,,,20131109,,,,,,,,,
,,,20131110,,,,,,,,,
,,,20131111,,,,,,,,,
,,,20131112,,,,,,,,,
,,,20131113,,,,,,,,,
,,,20131114,,,,,,,,,
,,,20131115,,,,,,,,,
,,,20131116,,,,,,,,,
,,,20131117,,,,,,,,,
,,,20131118,,,,,,,,,
,,,20131119,,,,,,,,,
,,,20131120,,,,,,,,,
,,,20131121,,,,,,,,,
,,,20131122,,,,,,,,,
,,,20131123,,,,,,,,,
,,,20131124,,,,,,,,,
,,,20131125,,,,,,,,,
,,,20131126,,,,,,,,,
,,,20131127,,,,,,,,,
,,,20131128,,,,,,,,,
,,,20131129,,,,,,,,,
,,,20131130,,,,,,,,,
